城市,年份,月份,100m_u_component_of_wind,100m_v_component_of_wind,南北风速,东西风速,温度,紫外线,相对湿度,太阳辐射,降雨
武汉,2009,2,-1.3955288106701371,-0.5953972327104929,-0.7949784116317176,-0.46502082373470666,294.271933020952,65443.091476297544,54.4478174858325,587328.4518449809,3.193089334885122e-05
武汉,2009,3,-1.29239726969953,-2.5854294174795567,-0.7386080124826797,-1.8496108712170471,282.1773206365997,46644.79511633635,61.25260962569231,444946.0400648978,9.547616081122507e-05
武汉,2009,4,-1.6174088149964403,-1.7238311971861164,-0.7972518634450354,-1.150090625480822,279.07144911221275,35930.577123397845,60.33561212623178,353248.07065310446,5.261475838010553e-05
武汉,2009,5,-1.3537039101446173,-1.7988278062576035,-0.7408265483321386,-1.2907693206434059,282.4354069618996,33098.96180257699,80.48827347882745,290980.85694674624,0.0002378466479867125
武汉,2009,6,-1.7715783873049435,-0.5093216188182603,-1.045347140809516,-0.4599712075435155,285.371968814324,64913.4818205303,68.60663295174841,583798.4405851418,0.0001467700867844375
武汉,2009,7,-2.221502438508196,0.3249547395557181,-1.2675564620654782,0.02343616884663855,291.4507509241493,78470.68482256957,65.70653206918468,703075.9731838388,0.0001894295052601875
武汉,2009,8,-1.3977064684359077,-0.011397446580959649,-0.8007504059009707,-0.13893194137899478,295.24088638610294,80993.70747663564,71.5646106098581,691948.2536319066,0.0001727653687032375
武汉,2009,9,-0.9948859718277778,1.6138643514968796,-0.6196278463797367,0.9273369206655254,301.05564734405414,101824.41699342383,73.65911860870119,873543.4816330508,0.00029124644263855005
武汉,2009,10,-0.5032253787185962,2.3276834517181566,-0.33560344352477955,1.3244318117150817,303.03339404885435,101144.34490821876,72.45178205522757,858062.1791374844,0.000142748099899575
武汉,2009,11,-1.2884701644952983,-1.4450213001975865,-0.7450102129648835,-1.0736973081802186,302.0233522649364,90066.24398726113,75.16148272571118,760300.0927120154,8.123465635151746e-05
武汉,2009,12,-2.0359556329208557,-2.146481659729399,-1.1019822521213576,-1.5110029028202596,298.3319395208321,75525.55076392026,72.00864633133858,667600.6846145567,6.923808551966759e-05
库尔勒,2009,1,0.8968090078625134,1.0408239924143399,0.380112528823771,0.6163466508000496,266.02243231328356,39690.32128767593,50.71289138711385,393880.74218541075,4.793743972236535e-07
库尔勒,2009,2,-0.3101517180552727,-0.2956412975355094,-0.11620157765373167,-0.2214408259348636,285.7576267694903,64585.79630984485,34.114200445055296,616506.155127752,3.338892110871267e-07
库尔勒,2009,3,0.419067639325395,0.47721707508887007,0.24528830174696628,0.20647300732763618,273.52865815334144,41353.64877280628,55.84007135558411,405546.1408580733,1.8278258024276753e-05
库尔勒,2009,4,1.0516734555609277,1.1429643820965396,0.5412363385310336,0.6096850854060354,267.0588602114908,33809.40113932701,64.57906622844133,335693.7151836693,5.041027223164007e-07
库尔勒,2009,5,0.029374777496359434,0.10116401631518257,0.0694503373240342,0.019508890651410305,272.46183305344726,57477.55014792253,48.564247660706975,545142.2414534297,2.581671930436933e-06
库尔勒,2009,6,-0.45454236793077313,-1.0213653777111837,-0.18106874215840088,-0.6518795412376895,279.7251546985261,82763.89723608819,35.77283771445929,766341.6209363689,1.1264950470421082e-05
库尔勒,2009,7,-1.6746559871033018,-1.612253597461837,-0.8833059830805471,-0.9800087457368177,289.75151418168036,108329.31699817411,23.708979108345716,988417.5836109221,5.3078283672212004e-06
库尔勒,2009,8,-0.8332555462322991,-1.3137686319389956,-0.39986018258224093,-0.8436381144130842,292.9147127643151,125226.61300076911,23.19572602628372,1131659.9184820175,6.151469735459878e-06
库尔勒,2009,9,-1.43557138523954,-2.1851615279388903,-0.7587770120089883,-1.3815095890556632,297.8997978138598,130909.89028777606,25.579408475884986,1162026.1665842503,9.940251992563973e-06
库尔勒,2009,10,-1.7350864040607954,-2.419872526263235,-0.9042581437250249,-1.5632000047752619,298.1307558836148,122487.13088097375,32.66969261268631,1070429.2179537443,1.4513165633064552e-05
库尔勒,2009,11,-1.4753357190781637,-1.960655631646703,-0.6962281643321276,-1.2740693706813093,297.6321442472961,112620.55347714003,30.873983312787743,994793.1637210357,1.3461056953183582e-05
库尔勒,2009,12,-0.8482232066003074,-0.9469703405399256,-0.4132778326930051,-0.6218744708823898,293.31924802001487,90426.14136793582,33.326999901793776,811951.4215220857,3.83726705675181e-06
青岛,2009,1,2.541064074651509,-1.1407522101224596,1.9184892202481039,-1.0247500900991409,273.71255999567114,45381.060145257,54.89200515517325,455987.3999165105,6.311656932055182e-06
青岛,2009,2,0.6563521852706552,-0.06220659219141524,0.45746845240432477,-0.11080498368082436,291.4516329407755,66627.4948455265,59.449384123024466,631686.8442419219,5.450288464936782e-05
青岛,2009,3,1.8171133562614583,-2.716082031300232,1.4220245453181681,-2.3309598371900866,280.66182592712124,41751.53591140469,63.90526657010834,407809.9897299611,3.750164167407358e-05
青岛,2009,4,1.99502396374596,-1.9736038095262123,1.5686937116025121,-1.61713926954954,275.35392101881416,34848.56052580877,59.5910835641127,351478.66954580013,3.077571771682268e-05
青岛,2009,5,-0.30394244364533535,-0.02946383764300913,-0.345166549576574,-0.19292154285273136,276.894629374781,52588.98167465708,65.42776917923972,500194.0314815052,3.75130148621099e-05
青岛,2009,6,0.4767293231996979,0.9288291574322128,0.10252548781808443,0.5492872953023961,279.4914528665218,74551.34354228193,60.48807173568901,712509.3814184123,5.646431297938795e-05
青岛,2009,7,0.9182069115213511,2.477049433817697,0.3509207105365001,1.605022028833833,284.74009785385755,95129.97610299864,57.469895088082225,900163.8915569244,7.384823336154965e-05
青岛,2009,8,1.4281702280655817,2.4295215987867174,0.612557026319322,1.643938737381933,290.5995251299359,98129.24644910544,55.49488594789903,900251.2386283579,9.551851611204712e-05
青岛,2009,9,0.4914656621933312,4.517606640785101,-0.05054065561226433,3.1132752984719687,295.2900058348988,106457.65360185989,77.18797112577636,952188.3092900456,0.00010739182021832858
青岛,2009,10,-0.37045507483114104,2.587450995586667,-0.41362359857495734,1.8587108703800088,297.55407757073135,88153.84338929874,82.3692585740497,778160.0244140157,0.00029124727926904285
青岛,2009,11,-1.2231873798605846,0.5778299720496617,-1.0099537625023585,0.3713566956818308,298.4916315113201,80408.52970875356,79.19137389728431,714942.2821242288,0.00029492064673014286
青岛,2009,12,-0.5913192359545251,0.7752483193936884,-0.511965469534075,0.5016103828726347,295.3209415587429,75940.22315214203,72.91454102661783,686510.1161318293,2.6514476414157006e-05
北京,2009,1,1.2471269922446784,-1.4693283548702516,0.8072383953247361,-0.9826624670233279,268.9094779484629,39652.878908121485,33.68063407166822,414614.2763849579,3.1218629541637366e-07
北京,2009,2,0.6470820432895269,-0.4032536094714594,0.4498629187299275,-0.4120956500879307,286.7980241083059,58341.58208048344,43.31746299405919,561726.6141716564,1.2029271003465333e-05
北京,2009,3,0.9889962704699659,-0.7060746708953932,0.6157512164081221,-0.4901879236735977,273.6307203646804,36106.59046298738,45.554123049822856,365703.54429383174,1.4823118194747425e-05
北京,2009,4,1.027242703336879,-1.4882265023349708,0.6744894296029283,-0.9884375215394892,268.74340403910264,31398.880504546494,37.12016798849441,327999.47440101503,9.387496082762601e-07
北京,2009,5,-0.132088792440634,0.14400147705601907,-0.08432140554778711,-0.030352972350492224,273.01695632800505,53248.41734810468,44.779738588751975,527095.5381390145,2.615152677013176e-05
北京,2009,6,0.5346495459709454,-0.04375253059032664,0.3096133622607407,-0.1443448109808191,278.8966939507696,77367.05093420044,38.730320221313384,764037.3549477899,1.338778549331106e-05
北京,2009,7,0.4563215808640401,0.5025725516767016,0.21384743511895374,0.1556029957228097,288.432487596903,87481.1248913348,41.983802373655585,850640.9248064944,4.500455715833101e-05
北京,2009,8,1.2110483329501367,1.5338168447729554,0.6619127484960735,0.8210701092540039,295.99158826480857,101084.09130300967,36.18751905967612,953260.5188794676,2.1328375999790473e-05
北京,2009,9,0.13972135930821653,-0.04553494557612502,0.09417552343445412,-0.11465006365730851,298.530759077386,102058.38432323444,46.62777307026182,939982.6924248574,0.00010724469409068742
北京,2009,10,-0.4894698126370127,1.03123771628812,-0.3583058813376954,0.5375807427348681,299.706309493107,92614.36889592814,66.47761795867967,818863.0594868064,0.00018558286642989167
北京,2009,11,-0.18741477531909567,0.8842460051179124,-0.1570323475287272,0.4294114168865207,297.715757196631,84471.45628468988,71.78978654542983,763182.3806874448,0.00017449313621834169
北京,2009,12,0.09403341032813843,0.543935851410694,0.036135186703831784,0.21506638611440718,293.60613851842646,68902.88493941573,61.27545909537213,629245.5968774199,5.379655813156487e-05
沈阳,2009,1,1.4267515379659745,-0.5378182168880011,0.7087246600138294,-0.24133478853742682,263.69466435065254,36003.236950487786,45.43969121955931,370841.37144029874,9.760757661304523e-06
沈阳,2009,2,0.5861981576219304,0.2560490096650405,0.2848747651075093,0.1172740505002866,283.59844569922507,53287.57500743747,53.35792906790968,509293.8700518644,8.564766398985222e-05
沈阳,2009,3,1.098211178620084,0.22438035566376124,0.5025006797324805,-0.03702989189621866,270.8465691616823,35315.031729293834,54.941679555550024,357706.8145177393,2.7962873421160735e-05
沈阳,2009,4,1.1370363526727054,0.21263770164121473,0.48367165555712444,0.11189731244586887,262.83126180494656,29525.74288925224,52.169513687220075,301110.9579214248,3.1594515683963084e-05
沈阳,2009,5,1.3643390558042878,0.22454638867022755,0.6908189519548332,0.06257055526347462,267.59988681601436,54226.46317629136,38.78722776322496,535050.1031062527,4.795785845877699e-05
沈阳,2009,6,1.9461980356349093,0.6240828612859138,1.1041471143520518,0.30334621085674246,274.39280039788537,74155.9806251132,40.083023660794616,729071.0122128208,2.5269550238176614e-05
沈阳,2009,7,1.6457475925113458,2.1615582127913724,0.8519842824547178,1.2132607015752548,284.94290407382175,78526.98401809877,50.367522207728726,754433.881484244,0.0001347349904765
沈阳,2009,8,1.7387546398773663,3.321633952242854,0.9130195772137127,1.9939999418862489,292.85464598503995,98267.44451855161,49.41049587098888,912164.252455839,5.5663206947404145e-05
沈阳,2009,9,1.2227374961092066,3.2138395966576585,0.6140363624494616,1.9864486889541968,294.4830337356386,93618.83192706927,66.69286108285081,839641.7961551308,0.00015808907858359998
沈阳,2009,10,0.7048040460444214,2.471697808847355,0.2913348955102723,1.4633755841088714,296.98190357438625,88512.87310018188,74.65454881084045,790834.7001099137,0.00019132554708066669
沈阳,2009,11,1.1158838383084955,2.396250397999419,0.44169147507712947,1.4166888989430604,297.3442753957556,92637.12360621338,66.05864351309998,832037.4410145441,0.00012924334990527776
沈阳,2009,12,0.8738053850269151,2.30494939466634,0.369012400033437,1.3249435121433824,291.2201979406473,72128.53850301295,59.061642028077486,666645.4133486522,7.00171299757544e-05
广州,2009,1,-1.6108275169186137,-3.376681989139963,-0.8310357443945321,-2.194934553238249,286.2076989067776,59617.836597199865,49.46212333919667,557996.9657825839,1.4368449483556089e-05
广州,2009,2,-1.2861083036625935,-1.653892938680204,-0.6483476967946459,-0.987260304832958,298.9932359093076,86098.5252293304,58.73303603406496,756912.371786141,1.3985505057148473e-05
广州,2009,3,-1.43859316331581,-3.539960830465364,-0.7941012157899994,-2.3366874459922147,291.1392868357742,60269.78539306078,63.119307806995366,547351.3604970847,9.88823441588648e-05
广州,2009,4,-1.979801000774044,-2.7662543968270072,-1.018387785314696,-1.7968625239442262,288.49625444563355,48238.1406944785,67.3161293734247,438812.33057169756,8.588483441752564e-05
广州,2009,5,-1.1391616843543078,2.2393786813230157,-0.7339493810782691,1.2292610690434738,294.5929557961612,62775.08536933134,74.04350231506373,545089.9732163438,2.0719197191385487e-05
广州,2009,6,-1.7352726301122616,-0.46030311157435355,-1.0511340236921045,-0.5103189441055919,291.72975888707145,56744.47667312059,78.38676897278027,469433.5430451679,0.00030048741401589
广州,2009,7,-2.0178946963342943,0.9074719957723401,-1.2380278079440814,0.4014609247825912,295.6770149607535,73643.05884068516,74.91646101837611,625777.2831078335,0.00018793919146045
广州,2009,8,-1.8341556317461833,1.5324263296404603,-1.1353207176491182,0.7892829933821058,298.9896522332323,77339.276591039,76.47923369851664,644349.9244602581,0.00031808938108347995
广州,2009,9,-0.4196198889625868,2.6891863275664507,-0.3254997847856597,1.5436994884283821,301.2986366372796,84044.60572163934,82.76845306955576,711281.3885390245,0.00046836490629590993
广州,2009,10,-1.2633786535871665,2.6895733342539265,-0.8395068839230483,1.548778937395585,302.532309037415,96608.7587925681,80.74775070323645,807770.9137356773,0.00026392753992071004
广州,2009,11,-0.7642396504010625,0.38541251935865606,-0.5066561744602107,0.14898096923499157,302.8232674024309,98530.64141218718,79.0848963085921,825534.3007760269,0.00025437986298872003
广州,2009,12,-1.7876233099649053,-0.6522442116858954,-1.0644078239359227,-0.5149029678449113,302.0612557384553,87289.47646034896,74.75280080410468,746048.5253079984,0.00020304332363613002
拉萨,2010,1,0.40646848874938807,0.6159202399428675,0.3535612660239165,0.1760242414295936,267.0331822959131,75372.21504750593,34.31430737382369,696594.672831087,8.238843504876903e-06
拉萨,2010,2,0.06605920001610142,0.9780469711310675,0.17524062279476935,0.4970138585935069,277.99755181496863,89520.23743882605,57.27608279462896,774616.0094709598,8.120634439646978e-05
拉萨,2010,3,0.2680826396501172,0.08878539515328426,0.3133411398389689,-0.16087838619847428,273.3598930298112,79844.97073781474,39.86612688134374,728923.2434013946,2.0011888138283808e-05
拉萨,2010,4,0.2332589568162371,0.6419293551956508,0.24116355413520038,0.2214609524454532,269.6090952270486,68617.27739953955,31.718152423724096,650505.8337675513,1.041606400044231e-05
拉萨,2010,5,1.2055791353888512,1.6485412745399213,0.7909760481711036,0.9550902662166852,270.3053790263656,87193.16038001062,26.265660993407433,794818.3325007693,9.742153104366175e-06
拉萨,2010,6,0.861390260926866,0.9943205991090879,0.5933691524880474,0.5815301649214671,275.10424749327063,110199.09236163819,28.968292570502786,983781.825933881,2.9221587928246377e-05
拉萨,2010,7,0.492958652175936,0.16325536869153026,0.43617902191912505,-0.019644398167677195,278.85553426594066,121131.14169532323,32.34328294414326,1084769.0713975567,2.4095685110776157e-05
拉萨,2010,8,0.03593729024614505,0.9585109931363852,0.08006546812513587,0.575913288988724,281.81775593680305,126306.58015697815,48.46817972609773,1098736.3889142133,8.086771388188679e-05
拉萨,2010,9,-0.17348342705146694,1.6380063254347528,-0.09975705349335207,1.0688467878162573,284.74127675129654,126415.26240256756,58.28544690790027,1057969.7450424929,0.00014066777665793333
拉萨,2010,10,-0.3112433055536142,1.1238640740840753,-0.1921002149575727,0.7336884028462493,286.2701149395669,112559.19155879309,65.76809047826598,936067.5447158902,0.00019561797745095
拉萨,2010,11,-0.33258428422739217,0.8099695600721194,-0.2188697897777828,0.5065756477198293,285.4694980306395,99801.60306962009,70.67332444856999,825856.1518254238,0.00029038438246048334
拉萨,2010,12,-0.1123332282959328,1.067557262064475,-0.042138261252430635,0.611985595130257,283.0106930221768,99652.08994571895,70.19847723266717,818817.9208199695,0.00018086911306668335
武汉,2010,1,-1.343359609009346,-1.536849964813741,-0.7357644198883897,-1.1185169060663362,278.2097095897767,41113.300012599444,65.48907432361845,384666.34247872734,3.9712172498310695e-05
武汉,2010,2,-1.687281613482007,-2.278900674997808,-0.902675453121479,-1.4647689322740591,290.9594724094551,63868.87249712295,61.4638334354821,583703.1950668978,0.00012292249861320002
武汉,2010,3,-0.7228263978517938,-0.42868574496807765,-0.43351668657306075,-0.3206120863446579,286.5706632539858,53586.71256091235,55.422223065260525,517534.63022586546,1.5505949873462497e-05
武汉,2010,4,-0.47669369291542735,-1.1737361601308867,-0.3206231733204263,-0.8914251080776805,280.76709102794797,43810.361000788165,52.83388930071281,427449.1352554416,4.385452751530152e-05
武汉,2010,5,-1.365714912956507,-1.9276245178680855,-0.7514024865429891,-1.4077740883146017,280.51729844879134,46410.75770624586,72.5496380880492,425257.85673058755,0.000156068276145375
武汉,2010,6,-1.6927489927375974,-1.1891608056604586,-1.0000861289196323,-1.0675270641670638,284.27125985651344,62221.34109720045,63.74211772070379,574281.5420657764,0.0002472802550072125
武汉,2010,7,-2.198312645080458,-0.9018187054426645,-1.2598274364710411,-0.7714354795633082,288.4558739899169,71762.78748098387,65.87084442943402,647478.2437650196,0.00015925882275952502
武汉,2010,8,-1.5422023571758288,-0.5442886995868783,-0.8822558843704149,-0.4125933674895445,295.3573055702268,82497.8783204819,71.7260501053042,704213.0668102218,0.0002504752052679125
武汉,2010,9,-1.18451831254875,0.7895683870214218,-0.7651646343574354,0.37946591820129727,299.15382599009786,96679.9107337174,74.12352383495022,816020.4612566738,0.00014637660678642502
武汉,2010,10,-1.1164460143306383,2.229117583041143,-0.7289790645149117,1.2377507692055192,302.26063723599077,80602.70378348083,81.9705978398811,674933.2487701883,0.000604623944788725
武汉,2010,11,-0.8529441375030979,0.4095028265892852,-0.49352121797824666,0.09762424898049048,302.36829495902634,96283.1554509672,74.31977324565811,838393.4270682877,0.00019818424264118748
武汉,2010,12,-2.0312975111031655,-1.8784688779453163,-1.1106218371679484,-1.354726011992327,297.5281746976515,62079.91090839497,78.90279692044899,540716.788446585,0.00025995765877305
库尔勒,2010,1,0.8183730136520341,0.8946490259957945,0.4020540973879621,0.46566749829424037,266.11586011446553,39100.7472419072,54.212579923792454,382137.243214366,2.992223467426212e-06
库尔勒,2010,2,0.03779319683351574,0.05484758915579944,0.0018902116824708257,-0.033906500336154326,284.5960958464645,59479.08823003356,48.91587262463923,551455.127323182,2.729484657944316e-05
库尔勒,2010,3,1.0058471957823911,0.7876868516703497,0.47681755234130857,0.40421318021455094,275.6202514486493,43978.44694476072,59.37177590703008,430933.03242210834,7.533480438584518e-06
库尔勒,2010,4,0.9663916268302591,1.219037668264406,0.4122291884059917,0.6762173168188873,266.3302685242267,34192.81150181263,52.950934542484816,342719.0636040254,5.785537389903223e-06
库尔勒,2010,5,0.2184306321436703,0.135880439203584,0.14868868852473355,0.0005459301017467685,269.6717182302321,55893.06306574517,60.89917195454137,515664.1168884788,1.1579524386927432e-05
库尔勒,2010,6,-0.03692584725017412,-0.023561077829408934,0.07047212535380307,-0.06038940157482323,277.51051527073673,80584.74079865236,43.107248081771104,740120.9443023825,2.2284329158877925e-05
库尔勒,2010,7,-0.025235138834060727,-0.1598779073229594,0.060432081926478955,-0.11557742882363713,285.662620609644,107254.97078112517,32.179522429305344,980659.1801294592,2.218515644048773e-05
库尔勒,2010,8,-0.6785138301402119,-1.0727620306196826,-0.33180904630020147,-0.6947004523859137,291.0790029604245,112328.64354436658,35.47461911957253,996529.2766782205,4.5957401267017485e-05
库尔勒,2010,9,-0.6226935079092747,-2.1760886440817613,-0.2654577435311145,-1.3878460119393683,298.3964158565229,125604.83279705285,31.567900145086913,1104263.4133459944,2.7023595053041846e-05
库尔勒,2010,10,-1.084874393217323,-2.069384396317797,-0.5090424236288539,-1.3568791633106096,299.9090196727488,120051.54311881519,33.63986113983313,1039563.9905638248,1.1787171537684328e-05
库尔勒,2010,11,-1.7457977432090475,-1.831621171227594,-0.8749914207187356,-1.230925011681857,299.1348680208434,110591.16192720707,26.208286118922228,971175.8795663026,1.9604386416667443e-06
库尔勒,2010,12,-0.7368982916816358,-0.9141840166809659,-0.38194989307015775,-0.6404304974722845,292.3933466676962,88211.52134705808,34.78780279905232,798065.528526816,6.254109938803979e-06
青岛,2010,1,1.885617842966706,-1.7690657071405211,1.425330225248038,-1.498300775701115,272.66615608307274,41953.66815016351,62.95254836865233,416323.441368118,1.1175628908161172e-05
青岛,2010,2,0.0021722452168968726,-1.283904062279342,-0.011613086824498903,-1.125752766460121,289.19296582667494,62456.43341211289,60.437708292359396,594457.8993773198,1.2046096481475927e-05
青岛,2010,3,2.282026564995175,0.7655420043177921,1.706351860864306,0.4447320498945841,283.842728149932,47432.149974226195,53.54800426376101,470832.3703494073,6.191270740992508e-07
青岛,2010,4,3.3726773927035554,-1.3142750349480572,2.5446326394405085,-1.1536040837419972,276.4933648980808,38348.87596595157,50.24697065860478,392719.90687347675,3.2643353280792764e-06
青岛,2010,5,-0.9192842352048272,-1.2055816287046912,-0.7442842691914644,-1.1526258378649523,274.7724929477279,50326.54213486985,66.77327364904953,475927.5523187095,5.7356670992929186e-05
青岛,2010,6,-0.1813304112050782,-0.4889665831262718,-0.25098140661516105,-0.5788499685093399,277.05687635322147,73812.2889629952,61.77461675092069,702949.0477640523,4.7931538806047046e-05
青岛,2010,7,0.9458886780187413,1.629384856725845,0.5596357644747566,1.155801188517422,282.03202101718995,89331.20815668465,57.489448271264116,843180.0381749513,4.8368724341485516e-05
青岛,2010,8,0.45376529434922824,3.3486304928110493,-0.04056872439538465,2.228909547154292,289.2047132980839,95534.8295889633,67.0463957427048,878216.4645371449,0.00011042670151768936
青岛,2010,9,-1.0819197976937587,3.0787495118754236,-0.9707319878883183,2.0310736501562765,294.03771335480684,106141.45554875581,80.13001621658059,955901.930527281,9.603796664233888e-05
青岛,2010,10,-0.17250716740000277,3.8673375707834508,-0.3603113810254052,2.706837239646855,298.7771481909154,93073.15441165156,84.49731416277885,810303.9884146043,0.0001564477560816857
青岛,2010,11,-1.3984792820117407,1.62274883553955,-1.1758608675142823,1.0475022048829439,299.13587918775346,72242.98663905884,85.70474421701056,630758.352985717,0.0004071358377907143
青岛,2010,12,-0.5302828909575802,-0.8967892854896664,-0.4041311072437844,-0.7543408367974027,295.61044116103056,66838.23833713657,75.1322122986815,600400.5103099793,0.00029033361228864284
北京,2010,1,1.0113113533965994,-1.8090413284868092,0.6382549770066434,-1.1434945105304037,266.43319648270557,39095.472926329065,35.10617744883438,400475.3728235312,1.9499720784599982e-05
北京,2010,2,0.4511826135166166,-0.5658498621285829,0.2715297823373908,-0.44050608704122945,285.2381846393416,53419.1433991522,52.84769355972046,509930.81955740723,6.974014197021974e-05
北京,2010,3,0.869490041440495,-0.8078969907607377,0.576315348950379,-0.7079313426114316,276.73734662824745,40940.21924107095,40.706906038437275,417966.6334228341,1.5282516673799613e-07
北京,2010,4,1.880215626725719,-1.967613370347097,1.123780294777565,-1.2650930754507845,270.22058101371766,32640.83190470125,29.468540120435765,346344.5342471095,9.73054527647648e-07
北京,2010,5,-0.26942615047197066,-0.3358427962399815,-0.121415240633798,-0.36512323469850966,271.2927477812324,52303.45364559686,43.34790412979914,518543.06887790724,1.1722254029924065e-05
北京,2010,6,0.48533356420178864,-0.023541586675232,0.26624249585977694,-0.12408191972398668,275.6797628905031,70825.53172673626,44.16061572047357,685612.4703575064,3.5659980522186054e-05
北京,2010,7,1.0833714052282721,-0.25373863298306815,0.6409783920026425,-0.24396631848002268,282.86092603627907,84288.51276186177,44.6444379314301,819195.8774880418,3.9196949114657475e-05
北京,2010,8,0.6670670174944119,0.23135299605530754,0.4121858542002603,0.006042668196913064,294.1383843055884,96724.47543820943,44.633685624254944,911764.2608641308,4.614189179671865e-05
北京,2010,9,-1.1464608054584613,1.606559219888562,-0.7273688400526845,0.8769937393023167,297.8681820278216,104624.6459219249,59.65110759701304,941215.253863187,0.0001190777531762214
北京,2010,10,-0.7340004708134696,1.3343635278649648,-0.4768394429498168,0.6947588501736913,300.93189741465204,86075.9499857246,68.33050195747587,758315.7145948429,0.00018554613967500832
北京,2010,11,-0.08506020219706474,0.30121695952046657,-0.04247640173288009,0.11662812615885204,298.2867086521895,85294.68320912625,66.25354951166156,761708.0418910297,0.00016737708209554165
北京,2010,12,0.021099155161457786,0.18205316299077934,0.03236531560186857,0.018409158953886656,293.24821950999115,72168.67346885805,59.26273827022618,668497.0969302669,0.00013024862291260002
沈阳,2010,1,1.2048713049386697,-0.3976947710846503,0.6569324930061301,-0.23515117337500513,261.5501308776899,35271.12696106782,55.903867499294265,354927.92226736125,1.2291663865615971e-05
沈阳,2010,2,0.8690768983456993,0.5513636370055052,0.3861435465248529,0.2325989931970092,282.25800782737133,52427.19770221283,57.30673503516917,508195.4100047796,5.207123085461737e-05
沈阳,2010,3,1.7346283420004704,2.443468918907274,0.8704338727839693,1.445307317372548,274.610757715496,34136.41113635264,56.335330486582066,340710.7179205934,7.930654305947508e-05
沈阳,2010,4,1.639198616998798,-0.24995477662329002,0.8187752848394305,-0.13440909155315872,263.89666288052933,29922.301673656602,55.27291578879491,293203.1555020743,2.677064258176706e-05
沈阳,2010,5,0.23932460679512627,-0.9674478463830043,0.06834718555133906,-0.6537520352146098,265.4588878213543,50716.762127138354,42.642126090679106,499522.9577606044,3.734825392119117e-05
沈阳,2010,6,1.7256079878913853,0.35257057053945684,1.0475144459503831,0.15692490169097745,272.0193400684612,69994.5185305013,37.257733852210045,688628.6927253364,5.413300812226179e-05
沈阳,2010,7,1.9586999682468371,1.7458551070910708,1.1588704659835096,1.1036725706650783,280.08045011870837,73499.72472660521,51.23546377047002,712488.6969683178,0.00011288537378986907
沈阳,2010,8,0.4369319535900509,2.936071543764005,0.14497313104114942,1.708176962526475,290.30053377502435,78078.06367578983,65.69097939682098,711748.9248964812,0.00014961675679885553
沈阳,2010,9,1.2642328098882518,2.8002630733627765,0.5139240626476456,1.6642834259552808,296.5745978830074,103372.02722462706,60.27727182040633,939043.3184535988,4.8104676838154844e-05
沈阳,2010,10,0.6623620629777704,2.3901244306058875,0.2934559656672519,1.4567147177333433,297.9859504505468,73120.27079890389,80.73958447558182,649137.3413226927,0.0004651541678066556
沈阳,2010,11,0.32959495948096135,2.4068373411913253,0.04794149558506032,1.3196731006809905,296.39146965699933,71334.96217116027,79.25433286655745,634212.1472492218,0.0004949300362246555
沈阳,2010,12,-0.03939273320317296,-0.07702171179167684,-0.10267544865677682,-0.1543858568742344,291.35717975911973,68242.59241362492,67.0700690443988,620944.3262063848,0.00013155770323405554
广州,2010,1,-1.790400246164405,-1.8241560948784614,-0.940801153953247,-1.2789044036022958,288.2908136938555,38592.64449520559,76.61081950929342,335635.7841557353,0.00011845685485433002
广州,2010,2,-1.8248421874417915,-4.401699368037772,-0.9085476169084126,-2.6501235320371253,297.16353319091513,72841.53222750287,64.91443992159356,638188.6073755696,7.559888005657085e-05
广州,2010,3,-1.4082023892554045,-3.1788215890320686,-0.6582865085445195,-1.9212267353583705,293.22334337852874,68815.30915185061,54.9949835718342,627399.7409510089,2.4629133656513085e-06
广州,2010,4,-1.5489576306977786,-3.2021621746461784,-0.7798699356539762,-2.0706745357355905,288.86401888286997,52461.27923369613,55.61740181781064,485127.60527182836,3.140093530992707e-05
广州,2010,5,-1.7819752269315052,0.7044255718736403,-1.055883001906421,0.23474312281098508,290.2278512014854,40083.77612638376,83.70335060987631,332528.57093854656,0.00014865246174191
广州,2010,6,-1.7035371736645168,0.8647596760937859,-1.0286439452882499,0.3891818282231158,292.7170609559846,67948.42789203212,74.23485559726052,588696.7355835706,0.0001150084081440652
广州,2010,7,-2.023618500595517,0.5032735307699949,-1.1772261028923825,0.15866722680110046,293.73503988217016,52996.960284515735,83.1482188969747,441178.1981218703,0.00033556185871441
广州,2010,8,-1.2075704629495962,2.515605977208997,-0.7762370931742572,1.4438876018991722,299.30624580548147,72407.95225229164,83.96296701196295,594673.6228975512,0.00046385965065254
广州,2010,9,-0.5217524915145739,2.4218353099733356,-0.37700025302415363,1.4014877461675952,300.19891166818957,66004.94253858256,85.098107476352,515488.82531658746,0.0006572478544611599
广州,2010,10,-0.7143099596630803,3.4071132848963517,-0.5144174933336183,2.005545499040832,302.8346792824573,96651.03708100722,80.93298640801483,810013.0833555216,0.0002685203673245901
广州,2010,11,-0.7414020501480479,0.9851486180081848,-0.5054377461422039,0.5248074319205669,302.1776251110688,96003.5110153686,80.22431588255485,797353.9010361063,0.00024654668951314
广州,2010,12,-0.24478778304485865,0.5646876116348406,-0.19407477806316373,0.27618878546728565,301.2468739670586,77556.4296432134,81.92063663387242,653370.8432452362,0.0006160668407921699
